Invoice,Hold Date,Hold Code,Release Code,Release Reason,Status Flag
7828117,4/30/2017 2:21,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828119,4/30/2017 2:24,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7825484,4/29/2017 2:46,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828228,4/30/2017 5:09,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7826580,4/29/2017 12:07,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828822,4/30/2017 9:22,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828822,4/30/2017 9:22,QTY REC,MATCHED,Passed matching condition,0
7819354,4/29/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,4/29/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,4/29/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,4/29/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,4/29/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827353,4/29/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827733,4/29/2017 17:40,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7828122,4/30/2017 2:28,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828169,4/30/2017 3:58,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828189,4/30/2017 4:29,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828223,4/30/2017 5:01,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828231,4/30/2017 5:17,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828232,4/30/2017 5:18,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828259,4/30/2017 5:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828266,4/30/2017 5:53,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828275,4/30/2017 5:57,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828325,4/30/2017 6:19,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828334,4/30/2017 6:22,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828338,4/30/2017 6:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828383,4/30/2017 6:54,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7825800,4/29/2017 7:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7825798,4/29/2017 7:33,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828491,4/30/2017 7:46,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828494,4/30/2017 7:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828494,4/30/2017 7:47,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828526,4/30/2017 8:31,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828529,4/30/2017 8:32,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828373,4/30/2017 6:50,QTY REC,MATCHED,Passed matching condition,0
7828536,4/30/2017 8:36,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7828558,4/30/2017 9:02,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7830651,4/30/2017 13:16,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830350,4/30/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830701,4/30/2017 13:19,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7830215,4/30/2017 13:20,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7830285,4/30/2017 13:21,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7830405,4/30/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830422,4/30/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830445,4/30/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831307,4/30/2017 13:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831327,4/30/2017 13:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831342,4/30/2017 13:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831343,4/30/2017 13:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831344,4/30/2017 13:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831357,4/30/2017 13:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831361,4/30/2017 13:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830974,4/30/2017 13:23,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831221,4/30/2017 13:27,MAX SHIP AMOUNT,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831017,4/30/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831098,4/30/2017 13:29,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831133,4/30/2017 13:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831148,4/30/2017 13:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,4/30/2017 13:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,4/30/2017 13:32,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7831500,4/30/2017 13:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831276,4/30/2017 13:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803147,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803753,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808228,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,4/30/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815917,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817618,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818801,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819354,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,4/30/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,4/30/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,4/30/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7829701,4/30/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7829722,4/30/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7829728,4/30/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7829765,4/30/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7829767,4/30/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830162,4/30/2017 13:11,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830046,4/30/2017 13:12,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830458,4/30/2017 13:13,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830460,4/30/2017 13:13,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7830304,4/30/2017 13:15,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,4/30/2017 17:40,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831751,4/30/2017 17:41,MAX SHIP AMOUNT,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831847,4/30/2017 17:46,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7815917,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817618,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818801,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819354,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,5/1/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,5/1/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,5/1/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803753,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808228,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,5/1/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831385,4/30/2017 13:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7804645,4/20/2017 5:19,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7803147,4/30/2017 17:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803753,4/30/2017 17:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,4/30/2017 17:34,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808228,4/30/2017 17:34,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,4/30/2017 17:34,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,4/30/2017 17:34,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,4/30/2017 17:34,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,4/30/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815215,4/30/2017 17:35,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7815917,4/30/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,4/30/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817618,4/30/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818801,4/30/2017 17:35,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819354,4/30/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,4/30/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,4/30/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,4/30/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,4/30/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,5/1/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,5/1/2017 17:39,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803753,5/2/2017 13:01,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,5/2/2017 13:01,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808228,5/2/2017 13:01,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,5/2/2017 13:01,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,5/2/2017 13:01,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,5/2/2017 13:02,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,5/1/2017 17:40,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,5/1/2017 17:41,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,5/2/2017 13:02,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815917,5/2/2017 13:02,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,5/2/2017 13:02,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817618,5/2/2017 13:02,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818801,5/2/2017 13:02,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819354,5/2/2017 13:03,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,5/2/2017 13:03,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,5/2/2017 13:03,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,5/2/2017 13:03,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,5/2/2017 13:04,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,5/2/2017 13:04,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803753,5/1/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,5/1/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808228,5/1/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,5/1/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,5/1/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,5/1/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,5/1/2017 17:37,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815917,5/1/2017 17:37,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,5/1/2017 17:37,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817618,5/1/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818801,5/1/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819354,5/1/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,5/1/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,5/1/2017 17:38,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7832544,5/3/2017 7:59,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7832552,5/3/2017 8:03,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7803753,5/3/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,5/3/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7832187,5/3/2017 2:09,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7808228,5/3/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,5/3/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,5/3/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,5/3/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,5/3/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815917,5/3/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,5/3/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803753,5/2/2017 17:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811350,5/2/2017 17:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808228,5/2/2017 17:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808848,5/2/2017 17:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809128,5/2/2017 17:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815184,5/2/2017 17:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7814283,5/2/2017 17:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815917,5/2/2017 17:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815922,5/2/2017 17:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817618,5/2/2017 17:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818801,5/2/2017 17:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819354,5/2/2017 17:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821031,5/2/2017 17:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821372,5/2/2017 17:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7824335,5/2/2017 17:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7827213,5/2/2017 17:34,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831471,5/2/2017 17:36,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7832241,5/3/2017 4:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7832272,5/3/2017 5:08,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7832283,5/3/2017 5:28,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7816253,5/3/2017 6:20,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
