"Invoice","Invoice Date","Invoice Type","Pay Method","Payment Flag","Invoice Amount"
7858714,13-MAY-17 12:11:05,"STANDARD","EFT",1,310.03
7858715,13-MAY-17 12:11:05,"STANDARD","EFT",1,332.42
7858716,13-MAY-17 12:11:05,"STANDARD","EFT",1,201.6
7858717,13-MAY-17 12:11:05,"STANDARD","EFT",1,18.1
7858718,13-MAY-17 12:11:05,"STANDARD","EFT",1,3544.08
7858719,13-MAY-17 12:11:05,"STANDARD","EFT",1,106.16
7858720,13-MAY-17 12:11:05,"STANDARD","EFT",1,96.24
7858721,13-MAY-17 12:11:05,"STANDARD","EFT",1,444.55
7858722,13-MAY-17 12:11:05,"STANDARD","EFT",1,63.23
7858723,13-MAY-17 12:11:05,"STANDARD","EFT",1,113.77
7858724,13-MAY-17 12:11:05,"STANDARD","EFT",1,786.99
7858725,13-MAY-17 12:11:05,"STANDARD","EFT",1,269.45
7858726,13-MAY-17 12:11:05,"STANDARD","EFT",1,1423.95
7858727,13-MAY-17 12:11:05,"STANDARD","EFT",1,383.97
7858728,13-MAY-17 12:11:05,"STANDARD","EFT",1,152.34
7858729,13-MAY-17 12:11:05,"STANDARD","EFT",1,24.09
7858730,13-MAY-17 12:11:05,"STANDARD","EFT",1,248.12
7858731,13-MAY-17 12:11:05,"STANDARD","EFT",1,277.73
7858732,13-MAY-17 12:11:05,"STANDARD","EFT",1,391.59
7858733,13-MAY-17 12:11:05,"STANDARD","EFT",1,110.64
7858734,13-MAY-17 12:11:05,"STANDARD","EFT",1,33.24
7858735,13-MAY-17 12:11:05,"STANDARD","EFT",1,636.32
7858736,13-MAY-17 12:11:05,"STANDARD","EFT",1,97.01
7858737,13-MAY-17 12:11:05,"STANDARD","EFT",1,379.49
7858738,13-MAY-17 12:11:05,"STANDARD","EFT",1,69.66
7858739,13-MAY-17 12:11:05,"STANDARD","EFT",1,414.73
7858740,13-MAY-17 12:11:05,"STANDARD","EFT",1,65.4
7858741,13-MAY-17 12:11:05,"STANDARD","EFT",1,775.38
7858742,13-MAY-17 12:11:05,"STANDARD","EFT",1,36.14
7858743,13-MAY-17 12:11:05,"STANDARD","EFT",1,294.31
7858744,13-MAY-17 12:11:05,"STANDARD","EFT",1,297.21
7858745,13-MAY-17 12:11:05,"STANDARD","EFT",1,542.51
7858586,13-MAY-17 12:11:05,"STANDARD","EFT",1,183.57
7858587,13-MAY-17 12:11:05,"STANDARD","EFT",1,429.39
7858588,13-MAY-17 12:11:05,"STANDARD","EFT",1,1355.73
7858589,13-MAY-17 12:11:05,"STANDARD","EFT",1,119.77
7858590,13-MAY-17 12:11:05,"STANDARD","EFT",1,73.57
7858591,13-MAY-17 12:11:05,"STANDARD","EFT",1,320.75
7858592,13-MAY-17 12:11:05,"STANDARD","EFT",1,2271.55
7858593,13-MAY-17 12:11:05,"STANDARD","EFT",1,512.53
7858594,13-MAY-17 12:11:05,"STANDARD","EFT",1,166.52
7858595,13-MAY-17 12:11:05,"STANDARD","EFT",1,247.06
7858596,13-MAY-17 12:11:05,"STANDARD","EFT",1,307.51
7858597,13-MAY-17 12:11:05,"STANDARD","EFT",1,88.84
7858598,13-MAY-17 12:11:05,"STANDARD","EFT",1,250.23
7858599,13-MAY-17 12:11:05,"STANDARD","EFT",1,123.8
7858600,13-MAY-17 12:11:05,"STANDARD","EFT",1,40.13
7858601,13-MAY-17 12:11:05,"STANDARD","EFT",1,693.61
7858602,13-MAY-17 12:11:05,"STANDARD","EFT",1,96.95
7858603,13-MAY-17 12:11:05,"STANDARD","EFT",1,32.72
7858604,13-MAY-17 12:11:05,"STANDARD","EFT",1,218.61
7858605,13-MAY-17 12:11:05,"STANDARD","EFT",1,137.47
7858606,13-MAY-17 12:11:05,"STANDARD","EFT",1,372.06
7858607,13-MAY-17 12:11:05,"STANDARD","EFT",1,401.01
7858608,13-MAY-17 12:11:05,"STANDARD","EFT",1,80.46
7858609,13-MAY-17 12:11:05,"STANDARD","EFT",1,1060.09
7858610,13-MAY-17 12:11:05,"STANDARD","EFT",1,433.26
7858611,13-MAY-17 12:11:05,"STANDARD","EFT",1,273.57
7858612,13-MAY-17 12:11:05,"STANDARD","EFT",1,668.34
7858613,13-MAY-17 12:11:05,"STANDARD","EFT",1,431.14
7858614,13-MAY-17 12:11:05,"STANDARD","EFT",1,524.45
7858615,13-MAY-17 12:11:05,"STANDARD","EFT",1,58.46
7858616,13-MAY-17 12:11:05,"STANDARD","EFT",1,435.09
7858617,13-MAY-17 12:11:05,"STANDARD","EFT",1,578.78
7858618,13-MAY-17 12:11:05,"STANDARD","EFT",1,290.24
7858619,13-MAY-17 12:11:05,"STANDARD","EFT",1,350.64
7858620,13-MAY-17 12:11:05,"STANDARD","EFT",1,1124.9
7858621,13-MAY-17 12:11:05,"STANDARD","EFT",1,1361.68
7858622,13-MAY-17 12:11:05,"STANDARD","EFT",1,411.75
7858623,13-MAY-17 12:11:05,"STANDARD","EFT",1,39.93
7858624,13-MAY-17 12:11:05,"STANDARD","EFT",1,93.18
7858625,13-MAY-17 12:11:05,"STANDARD","EFT",1,329.1
7858626,13-MAY-17 12:11:05,"STANDARD","EFT",1,977.73
7858627,13-MAY-17 12:11:05,"STANDARD","EFT",1,1045.47
7858628,13-MAY-17 12:11:05,"STANDARD","EFT",1,15.38
7858629,13-MAY-17 12:11:05,"STANDARD","EFT",1,779.65
7858630,13-MAY-17 12:11:05,"STANDARD","EFT",1,1355.76
7858631,13-MAY-17 12:11:05,"STANDARD","EFT",1,373.76
7858632,13-MAY-17 12:11:05,"STANDARD","EFT",1,307.77
7858633,13-MAY-17 12:11:05,"STANDARD","EFT",1,481.17
7858490,13-MAY-17 12:11:05,"STANDARD","EFT",1,61.65
7858491,13-MAY-17 12:11:05,"STANDARD","EFT",1,78.56
7858492,13-MAY-17 12:11:05,"STANDARD","EFT",1,205.36
7858493,13-MAY-17 12:11:05,"STANDARD","EFT",1,719.03
7858494,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,405
7858495,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,60.5
7858496,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,155
7858497,13-MAY-17 12:11:05,"STANDARD","EFT",1,28.04
7858498,13-MAY-17 12:11:05,"STANDARD","EFT",1,242.17
7858499,13-MAY-17 12:11:05,"STANDARD","EFT",1,440.91
7858500,13-MAY-17 12:11:05,"STANDARD","EFT",1,412.31
7858501,13-MAY-17 12:11:05,"STANDARD","EFT",1,286.49
7858502,13-MAY-17 12:11:05,"STANDARD","EFT",1,292.91
7858503,13-MAY-17 12:11:05,"STANDARD","EFT",1,38.24
7858504,13-MAY-17 12:11:05,"STANDARD","EFT",1,203.02
7858505,13-MAY-17 12:11:05,"STANDARD","EFT",1,973.06
7858506,13-MAY-17 12:11:05,"STANDARD","EFT",1,238.74
7858507,13-MAY-17 12:11:05,"STANDARD","EFT",1,46.93
7858508,13-MAY-17 12:11:05,"STANDARD","EFT",1,84.89
7858509,13-MAY-17 12:11:05,"STANDARD","EFT",1,167.8
7858510,13-MAY-17 12:11:05,"STANDARD","EFT",1,621.35
7858511,13-MAY-17 12:11:05,"STANDARD","EFT",1,451.69
7858512,13-MAY-17 12:11:05,"STANDARD","EFT",1,31.61
7858513,13-MAY-17 12:11:05,"STANDARD","EFT",1,97.27
7858514,13-MAY-17 12:11:05,"STANDARD","EFT",1,89.8
7858515,13-MAY-17 12:11:05,"STANDARD","EFT",1,881.81
7858516,13-MAY-17 12:11:05,"STANDARD","EFT",1,738.89
7858517,13-MAY-17 12:11:05,"STANDARD","EFT",1,304.44
7858518,13-MAY-17 12:11:05,"STANDARD","EFT",1,129.66
7858519,13-MAY-17 12:11:05,"STANDARD","EFT",1,296.48
7858520,13-MAY-17 12:11:05,"STANDARD","EFT",1,61.45
7858521,13-MAY-17 12:11:05,"STANDARD","EFT",1,287.48
7858522,13-MAY-17 12:11:05,"STANDARD","EFT",1,27.25
7858523,13-MAY-17 12:11:05,"STANDARD","EFT",1,352.23
7858524,13-MAY-17 12:11:05,"STANDARD","EFT",1,79.92
7858526,13-MAY-17 12:11:05,"STANDARD","EFT",1,54.5
7858527,13-MAY-17 12:11:05,"STANDARD","EFT",1,176.59
7858528,13-MAY-17 12:11:05,"STANDARD","EFT",1,48.89
7858529,13-MAY-17 12:11:05,"STANDARD","EFT",1,51.41
7858530,13-MAY-17 12:11:05,"STANDARD","EFT",1,162.78
7858531,13-MAY-17 12:11:05,"STANDARD","EFT",1,134.56
7858532,13-MAY-17 12:11:05,"STANDARD","EFT",1,186.62
7858533,13-MAY-17 12:11:05,"STANDARD","EFT",1,112.86
7858534,13-MAY-17 12:11:05,"STANDARD","EFT",1,77.17
7858535,13-MAY-17 12:11:05,"STANDARD","EFT",1,59.57
7858536,13-MAY-17 12:11:05,"STANDARD","EFT",1,77.04
7858537,13-MAY-17 12:11:05,"STANDARD","EFT",1,73.69
7858538,13-MAY-17 12:11:05,"STANDARD","EFT",1,341.73
7858539,13-MAY-17 12:11:05,"STANDARD","EFT",1,18.77
7858540,13-MAY-17 12:11:05,"STANDARD","EFT",1,54.51
7858541,13-MAY-17 12:11:05,"STANDARD","EFT",1,114.44
7858542,13-MAY-17 12:11:05,"STANDARD","EFT",1,133.1
7858543,13-MAY-17 12:11:05,"STANDARD","EFT",1,634.65
7858544,13-MAY-17 12:11:05,"STANDARD","EFT",1,975.59
7858545,13-MAY-17 12:11:05,"STANDARD","EFT",1,110.27
7858546,13-MAY-17 12:11:05,"STANDARD","EFT",1,161.86
7858547,13-MAY-17 12:11:05,"STANDARD","EFT",1,150.31
7858549,13-MAY-17 12:11:05,"STANDARD","EFT",1,457.56
7858550,13-MAY-17 12:11:05,"STANDARD","EFT",1,536.65
7858551,13-MAY-17 12:11:05,"STANDARD","EFT",1,219.62
7858552,13-MAY-17 12:11:05,"STANDARD","EFT",1,204.12
7858553,13-MAY-17 12:11:05,"STANDARD","EFT",1,134.85
7858554,13-MAY-17 12:11:05,"STANDARD","EFT",1,164.05
7858555,13-MAY-17 12:11:05,"STANDARD","EFT",1,89.39
7858556,13-MAY-17 12:11:05,"STANDARD","EFT",1,40
7858557,13-MAY-17 12:11:05,"STANDARD","EFT",1,162.45
7858558,13-MAY-17 12:11:05,"STANDARD","EFT",1,233.07
7858559,13-MAY-17 12:11:05,"STANDARD","EFT",1,153.23
7858560,13-MAY-17 12:11:05,"STANDARD","EFT",1,254.86
7858561,13-MAY-17 12:11:05,"STANDARD","EFT",1,132.49
7858562,13-MAY-17 12:11:05,"STANDARD","EFT",1,96.09
7858563,13-MAY-17 12:11:05,"STANDARD","EFT",1,53.76
7858564,13-MAY-17 12:11:05,"STANDARD","EFT",1,202.58
7858565,13-MAY-17 12:11:05,"STANDARD","EFT",1,120.16
7858566,13-MAY-17 12:11:05,"STANDARD","EFT",1,3044.94
7858567,13-MAY-17 12:11:05,"STANDARD","EFT",1,211.74
7858568,13-MAY-17 12:11:05,"STANDARD","EFT",1,423.15
7858569,13-MAY-17 12:11:05,"STANDARD","EFT",1,387.01
7858826,13-MAY-17 12:11:05,"STANDARD","EFT",1,52.84
7858827,13-MAY-17 12:11:05,"STANDARD","EFT",1,4548.85
7858828,13-MAY-17 12:11:05,"STANDARD","EFT",1,136.11
7858829,13-MAY-17 12:11:05,"STANDARD","EFT",1,873.91
7858830,13-MAY-17 12:11:05,"STANDARD","EFT",1,77.3
7858831,13-MAY-17 12:11:05,"STANDARD","EFT",1,212.02
7858832,13-MAY-17 12:11:05,"STANDARD","EFT",1,299.77
7858833,13-MAY-17 12:11:05,"STANDARD","EFT",1,75.52
7858834,13-MAY-17 12:11:05,"STANDARD","EFT",1,105.09
7858835,13-MAY-17 12:11:05,"STANDARD","EFT",1,142.4
7858836,13-MAY-17 12:11:05,"STANDARD","EFT",1,243.82
7858837,13-MAY-17 12:11:05,"STANDARD","EFT",1,52.99
7858838,13-MAY-17 12:11:05,"STANDARD","EFT",1,27.85
7858839,13-MAY-17 12:11:05,"STANDARD","EFT",1,240.55
7858840,13-MAY-17 12:11:05,"STANDARD","EFT",1,78.5
7858841,13-MAY-17 12:11:05,"STANDARD","EFT",1,162.97
7858890,13-MAY-17 12:11:05,"STANDARD","EFT",1,67.89
7858891,13-MAY-17 12:11:05,"STANDARD","EFT",1,83.93
7858892,13-MAY-17 12:11:05,"STANDARD","EFT",1,808.12
7858894,13-MAY-17 12:11:05,"STANDARD","EFT",1,828.95
7858895,13-MAY-17 12:11:05,"STANDARD","EFT",1,139.99
7858896,13-MAY-17 12:11:05,"STANDARD","EFT",1,67.8
7858897,13-MAY-17 12:11:05,"STANDARD","EFT",1,207.64
7858898,13-MAY-17 12:11:05,"STANDARD","EFT",1,66.65
7858900,13-MAY-17 12:11:05,"STANDARD","EFT",1,34.17
7858901,13-MAY-17 12:11:05,"STANDARD","EFT",1,26.43
7858902,13-MAY-17 12:11:05,"STANDARD","EFT",1,122.08
7858903,13-MAY-17 12:11:05,"STANDARD","EFT",1,21.8
7858904,13-MAY-17 12:11:05,"STANDARD","EFT",1,39.57
7858905,13-MAY-17 12:11:05,"STANDARD","EFT",1,52.61
7858907,13-MAY-17 12:11:05,"STANDARD","EFT",1,334.92
7858908,13-MAY-17 12:11:05,"STANDARD","EFT",1,27.91
7858909,13-MAY-17 12:11:05,"STANDARD","EFT",1,369.02
7858910,13-MAY-17 12:11:05,"STANDARD","EFT",1,134.35
7858911,13-MAY-17 12:11:05,"STANDARD","EFT",1,13.95
7858912,13-MAY-17 12:11:05,"STANDARD","EFT",1,75.2
7858913,13-MAY-17 12:11:05,"STANDARD","EFT",1,39.98
7858914,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,80.89
7858915,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,347.4
7858916,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,135.97
7858917,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,621.74
7858918,13-MAY-17 12:11:05,"STANDARD","EFT",1,278.92
7858919,13-MAY-17 12:11:05,"STANDARD","EFT",1,373.02
7858920,13-MAY-17 12:11:05,"STANDARD","EFT",1,53.41
7858921,13-MAY-17 12:11:05,"STANDARD","EFT",1,183
7858923,13-MAY-17 12:11:05,"STANDARD","EFT",1,74.5
7858925,13-MAY-17 12:11:05,"STANDARD","EFT",1,40.01
7858926,13-MAY-17 12:11:05,"STANDARD","CHECK",1,439.49
7858927,13-MAY-17 12:11:05,"STANDARD","CHECK",1,162.29
7858928,13-MAY-17 12:11:05,"STANDARD","CHECK",1,166.65
7858929,13-MAY-17 12:11:05,"STANDARD","CHECK",1,86.42
7858930,13-MAY-17 12:11:05,"STANDARD","CHECK",1,304.42
7858931,13-MAY-17 12:11:05,"STANDARD","CHECK",1,193.68
7858932,13-MAY-17 12:11:05,"STANDARD","CHECK",1,402.96
7858933,13-MAY-17 12:11:05,"STANDARD","CHECK",1,451.7
7858934,13-MAY-17 12:11:05,"STANDARD","CHECK",1,129.15
7858935,13-MAY-17 12:11:05,"STANDARD","CHECK",1,85.55
7858936,13-MAY-17 12:11:05,"STANDARD","CHECK",1,82.94
7858937,13-MAY-17 12:11:05,"STANDARD","CHECK",1,224.2
7858938,13-MAY-17 12:11:05,"STANDARD","CHECK",1,99.5
7858939,13-MAY-17 12:11:05,"STANDARD","CHECK",1,260.82
7858940,13-MAY-17 12:11:05,"STANDARD","CHECK",1,88.17
7858941,13-MAY-17 12:11:05,"STANDARD","EFT",1,302.66
7858942,13-MAY-17 12:11:05,"STANDARD","EFT",1,819.47
7858943,13-MAY-17 12:11:05,"STANDARD","EFT",1,415.82
7858944,13-MAY-17 12:11:05,"STANDARD","EFT",1,210.39
7858945,13-MAY-17 12:11:05,"STANDARD","EFT",1,771.72
7858946,13-MAY-17 12:11:05,"STANDARD","EFT",1,1158.22
7858947,13-MAY-17 12:11:05,"STANDARD","EFT",1,412.84
7858948,13-MAY-17 12:11:05,"STANDARD","EFT",1,104.25
7858949,13-MAY-17 12:11:05,"STANDARD","EFT",1,126.94
7858951,13-MAY-17 12:11:05,"STANDARD","EFT",1,72.67
7858952,13-MAY-17 12:11:05,"STANDARD","EFT",1,276.16
7858953,13-MAY-17 12:11:05,"STANDARD","EFT",1,2784.51
7858954,13-MAY-17 12:11:05,"STANDARD","EFT",1,508.03
7858955,13-MAY-17 12:11:05,"STANDARD","EFT",1,726.12
7858956,13-MAY-17 12:11:05,"STANDARD","EFT",1,43.27
7858957,13-MAY-17 12:11:05,"STANDARD","EFT",1,10.88
7858958,13-MAY-17 12:11:05,"STANDARD","EFT",1,25.98
7858959,13-MAY-17 12:11:05,"STANDARD","EFT",1,32.68
7858960,13-MAY-17 12:11:05,"STANDARD","EFT",1,1275.37
7858962,13-MAY-17 12:11:05,"STANDARD","EFT",1,255.81
7858963,13-MAY-17 12:11:05,"STANDARD","EFT",1,136.03
7858964,13-MAY-17 12:11:05,"STANDARD","EFT",1,2753.89
7858965,13-MAY-17 12:11:05,"STANDARD","EFT",1,682.22
7858966,13-MAY-17 12:11:05,"STANDARD","EFT",1,127.69
7858967,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,308.72
7858968,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,161.54
7858969,13-MAY-17 12:11:05,"STANDARD","EFT",1,93.97
7858970,13-MAY-17 12:11:05,"STANDARD","EFT",1,73.9
7858971,13-MAY-17 12:11:05,"STANDARD","EFT",1,348.8
7858972,13-MAY-17 12:11:05,"STANDARD","EFT",1,69.67
7858973,13-MAY-17 12:11:05,"STANDARD","EFT",1,210.68
7858974,13-MAY-17 12:11:05,"STANDARD","EFT",1,12.91
7858975,13-MAY-17 12:11:05,"STANDARD","EFT",1,87.31
7858976,13-MAY-17 12:11:05,"STANDARD","EFT",1,348.96
7858977,13-MAY-17 12:11:05,"STANDARD","EFT",1,40.59
7858978,13-MAY-17 12:11:05,"STANDARD","EFT",1,1384.6
7858979,13-MAY-17 12:11:05,"STANDARD","EFT",1,38.63
7858980,13-MAY-17 12:11:05,"STANDARD","EFT",1,87.31
7858981,13-MAY-17 12:11:05,"STANDARD","EFT",1,122.08
7858982,13-MAY-17 12:11:05,"STANDARD","EFT",1,422.22
7858983,13-MAY-17 12:11:05,"STANDARD","EFT",1,87.31
7858984,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,202.82
7858985,13-MAY-17 12:11:05,"STANDARD","XXDL_SUA_PYMT",1,783.71
7858986,13-MAY-17 12:11:05,"STANDARD","EFT",1,92.72
7858987,13-MAY-17 12:11:05,"STANDARD","EFT",1,230.35
7858988,13-MAY-17 12:11:05,"STANDARD","EFT",1,34.36
7858989,13-MAY-17 12:11:05,"STANDARD","EFT",1,84.18
7858990,13-MAY-17 12:11:05,"STANDARD","EFT",1,739.32
7858991,13-MAY-17 12:11:05,"STANDARD","EFT",1,122.31
7858992,13-MAY-17 12:11:05,"STANDARD","EFT",1,174.53
7858993,13-MAY-17 12:11:05,"STANDARD","EFT",1,82.6
7858994,13-MAY-17 12:11:05,"STANDARD","EFT",1,204.13
7858995,13-MAY-17 12:11:05,"STANDARD","EFT",1,122.31
7858996,13-MAY-17 12:11:05,"STANDARD","EFT",1,122.31
7858997,13-MAY-17 12:11:05,"STANDARD","EFT",1,112.14
7858998,13-MAY-17 12:11:05,"STANDARD","EFT",1,305.06
7858999,13-MAY-17 12:11:05,"STANDARD","EFT",1,1793.27
7859000,13-MAY-17 12:11:05,"STANDARD","EFT",1,122.31
7859001,13-MAY-17 12:11:05,"STANDARD","EFT",1,917.89
7859002,13-MAY-17 12:11:05,"STANDARD","EFT",1,773.83
7859003,13-MAY-17 12:11:05,"STANDARD","EFT",1,773.83
7859004,13-MAY-17 12:11:05,"STANDARD","EFT",1,47.04
7858842,13-MAY-17 12:11:05,"STANDARD","EFT",1,128.52
7858843,13-MAY-17 12:11:05,"STANDARD","EFT",1,431.94
7858844,13-MAY-17 12:11:05,"STANDARD","EFT",1,90.35
7858845,13-MAY-17 12:11:05,"STANDARD","EFT",1,210.77
7858846,13-MAY-17 12:11:05,"STANDARD","EFT",1,381.77
7858847,13-MAY-17 12:11:05,"STANDARD","EFT",1,106.73
7858848,13-MAY-17 12:11:05,"STANDARD","EFT",1,223.58
7858849,13-MAY-17 12:11:05,"STANDARD","EFT",1,225.17
7858850,13-MAY-17 12:11:05,"STANDARD","EFT",1,534.69
7858851,13-MAY-17 12:11:05,"STANDARD","EFT",1,1881.43
7858852,13-MAY-17 12:11:05,"STANDARD","EFT",1,1144.42
7858853,13-MAY-17 12:11:05,"STANDARD","EFT",1,2656.31
7858854,13-MAY-17 12:11:05,"STANDARD","EFT",1,2075.54
7858855,13-MAY-17 12:11:05,"STANDARD","EFT",1,1954.21
7858856,13-MAY-17 12:11:05,"STANDARD","EFT",1,2109.72
7858857,13-MAY-17 12:11:05,"STANDARD","EFT",1,559.33
7858858,13-MAY-17 12:11:05,"STANDARD","EFT",1,521.24
7858859,13-MAY-17 12:11:05,"STANDARD","EFT",1,14.73
7858860,13-MAY-17 12:11:05,"STANDARD","EFT",1,72.37
7858861,13-MAY-17 12:11:05,"STANDARD","EFT",1,568.32
7858863,13-MAY-17 12:11:05,"STANDARD","EFT",1,12.71
7858865,13-MAY-17 12:11:05,"STANDARD","EFT",1,137.97
7858866,13-MAY-17 12:11:05,"STANDARD","EFT",1,94.96
7858867,13-MAY-17 12:11:05,"STANDARD","EFT",1,32.57
7858868,13-MAY-17 12:11:05,"STANDARD","EFT",1,176.32
7858869,13-MAY-17 12:11:05,"STANDARD","EFT",1,23.22
7858870,13-MAY-17 12:11:05,"STANDARD","EFT",1,13.84
7858871,13-MAY-17 12:11:05,"STANDARD","EFT",1,85.37
7858873,13-MAY-17 12:11:05,"STANDARD","EFT",1,135.55
7858874,13-MAY-17 12:11:05,"STANDARD","EFT",1,13.87
7858875,13-MAY-17 12:11:05,"STANDARD","EFT",1,28.52
7858876,13-MAY-17 12:11:05,"STANDARD","EFT",1,94.96
7858877,13-MAY-17 12:11:05,"STANDARD","EFT",1,22
7858878,13-MAY-17 12:11:05,"STANDARD","EFT",1,196.76
7858879,13-MAY-17 12:11:05,"STANDARD","EFT",1,35.87
7858880,13-MAY-17 12:11:05,"STANDARD","EFT",1,18.92
7858881,13-MAY-17 12:11:05,"STANDARD","EFT",1,22
7858882,13-MAY-17 12:11:05,"STANDARD","EFT",1,27.76
7858883,13-MAY-17 12:11:05,"STANDARD","EFT",1,27.97
7858884,13-MAY-17 12:11:05,"STANDARD","EFT",1,96.19
7858886,13-MAY-17 12:11:05,"STANDARD","EFT",1,16.57
7858887,13-MAY-17 12:11:05,"STANDARD","EFT",1,68.66
7858888,13-MAY-17 12:11:05,"STANDARD","EFT",1,176.58
7858746,13-MAY-17 12:11:05,"STANDARD","EFT",1,103.43
7858747,13-MAY-17 12:11:05,"STANDARD","EFT",1,29.39
7858748,13-MAY-17 12:11:05,"STANDARD","EFT",1,276.37
7858749,13-MAY-17 12:11:05,"STANDARD","EFT",1,6880.59
7858750,13-MAY-17 12:11:05,"STANDARD","EFT",1,693.07
7858751,13-MAY-17 12:11:05,"STANDARD","EFT",1,1064.12
7858752,13-MAY-17 12:11:05,"STANDARD","EFT",1,226.52
7858753,13-MAY-17 12:11:05,"STANDARD","EFT",1,399.64
7858754,13-MAY-17 12:11:05,"STANDARD","EFT",1,185.48
7858755,13-MAY-17 12:11:05,"STANDARD","EFT",1,278.14
7858756,13-MAY-17 12:11:05,"STANDARD","EFT",1,2565.18
7858757,13-MAY-17 12:11:05,"STANDARD","EFT",1,422.8
7858758,13-MAY-17 12:11:05,"STANDARD","EFT",1,183.67
7858759,13-MAY-17 12:11:05,"STANDARD","EFT",1,375.86
7858760,13-MAY-17 12:11:05,"STANDARD","EFT",1,621.84
7858761,13-MAY-17 12:11:05,"STANDARD","EFT",1,185.48
7858762,13-MAY-17 12:11:05,"STANDARD","EFT",1,159.54
7858763,13-MAY-17 12:11:05,"STANDARD","EFT",1,464.41
7858764,13-MAY-17 12:11:05,"STANDARD","EFT",1,214.45
7858765,13-MAY-17 12:11:05,"STANDARD","EFT",1,153.97
7858766,13-MAY-17 12:11:05,"STANDARD","EFT",1,178.63
7858767,13-MAY-17 12:11:05,"STANDARD","EFT",1,13.62
7858768,13-MAY-17 12:11:05,"STANDARD","EFT",1,548.15
7858769,13-MAY-17 12:11:05,"STANDARD","EFT",1,194.84
7858770,13-MAY-17 12:11:05,"STANDARD","EFT",1,227.55
7858771,13-MAY-17 12:11:05,"STANDARD","EFT",1,308.42
7858772,13-MAY-17 12:11:05,"STANDARD","EFT",1,258.55
7858773,13-MAY-17 12:11:05,"STANDARD","EFT",1,112.8
7858774,13-MAY-17 12:11:05,"STANDARD","EFT",1,618.62
7858775,13-MAY-17 12:11:05,"STANDARD","EFT",1,32.23
7858776,13-MAY-17 12:11:05,"STANDARD","EFT",1,31.61
7858777,13-MAY-17 12:11:05,"STANDARD","EFT",1,107.83
7858778,13-MAY-17 12:11:05,"STANDARD","EFT",1,134.61
7858779,13-MAY-17 12:11:05,"STANDARD","EFT",1,253.18
7858780,13-MAY-17 12:11:05,"STANDARD","EFT",1,46.8
7858781,13-MAY-17 12:11:05,"STANDARD","EFT",1,170.84
7858782,13-MAY-17 12:11:05,"STANDARD","EFT",1,165.27
7858783,13-MAY-17 12:11:05,"STANDARD","EFT",1,391.59
7858784,13-MAY-17 12:11:05,"STANDARD","EFT",1,369.65
7858785,13-MAY-17 12:11:05,"STANDARD","EFT",1,338.34
7858786,13-MAY-17 12:11:05,"STANDARD","EFT",1,458.36
7858787,13-MAY-17 12:11:05,"STANDARD","EFT",1,69.09
7858788,13-MAY-17 12:11:05,"STANDARD","EFT",1,75.51
7858789,13-MAY-17 12:11:05,"STANDARD","EFT",1,72.62
7858790,13-MAY-17 12:11:05,"STANDARD","EFT",1,1099.73
7858791,13-MAY-17 12:11:05,"STANDARD","EFT",1,2632.34
7858792,13-MAY-17 12:11:05,"STANDARD","EFT",1,195.87
7858793,13-MAY-17 12:11:05,"STANDARD","EFT",1,33.28
7858794,13-MAY-17 12:11:05,"STANDARD","EFT",1,40.95
7858795,13-MAY-17 12:11:05,"STANDARD","EFT",1,19.97
7858798,13-MAY-17 12:11:05,"STANDARD","EFT",1,43.94
7858799,13-MAY-17 12:11:05,"STANDARD","EFT",1,375.43
7858800,13-MAY-17 12:11:05,"STANDARD","EFT",1,3215.74
7858801,13-MAY-17 12:11:05,"STANDARD","EFT",1,171.65
7858802,13-MAY-17 12:11:05,"STANDARD","EFT",1,767.88
7858803,13-MAY-17 12:11:05,"STANDARD","EFT",1,577
7858804,13-MAY-17 12:11:05,"STANDARD","EFT",1,82.31
7858805,13-MAY-17 12:11:05,"STANDARD","EFT",1,74.97
7858806,13-MAY-17 12:11:05,"STANDARD","EFT",1,368.89
7858807,13-MAY-17 12:11:05,"STANDARD","EFT",1,240.77
7858808,13-MAY-17 12:11:05,"STANDARD","EFT",1,425.75
7858809,13-MAY-17 12:11:05,"STANDARD","EFT",1,273.76
7858810,13-MAY-17 12:11:05,"STANDARD","EFT",1,233.9
7858811,13-MAY-17 12:11:05,"STANDARD","EFT",1,41.23
7858812,13-MAY-17 12:11:05,"STANDARD","EFT",1,738.11
7858813,13-MAY-17 12:11:05,"STANDARD","EFT",1,663.73
7858814,13-MAY-17 12:11:05,"STANDARD","EFT",1,84.05
7858815,13-MAY-17 12:11:05,"STANDARD","EFT",1,453.84
7858816,13-MAY-17 12:11:05,"STANDARD","EFT",1,575.47
